Permissions,FEAT_LABEL
['android.permission.INTERNET'],scam
"['android.permission.GET_TASKS', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'android.permission.READ_PHONE_STATE', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.CAMERA', 'android.permission.USE_FINGERPRINT', 'com.oppo.launcher.permission.READ_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECORD_AUDIO', 'android.permission.BROADCAST_PACKAGE_ADDED', 'com.majeur.launcher.permission.UPDATE_BADGE', 'com.sec.android.provider.badge.permission.WRITE', 'android.permission.READ_EXTERNAL_STORAGE', 'im.ucsoexwqly.messenger.permission.MIPUSH_RECEIVE', 'android.permission.FLASHLIGHT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.BROADCAST_PACKAGE_REPLACED', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.INSTALL_SHORTCUT', 'im.ucsoexwqly.messenger.permission.MAPS_RECEIVE', 'android.permission.CALL_PHONE', 'android.permission.BROADCAST_PACKAGE_CHANGED', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_SYNC_SETTINGS', 'me.everything.badger.permission.BADGE_COUNT_WRITE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_CONTACTS', 'android.permission.VIBRATE', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'android.permission.READ_LOGS', 'android.permission.BROADCAST_PACKAGE_INSTALL', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.BLUETOOTH', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.INTERNET', 'android.permission.FOREGROUND_SERVICE', 'android.permission.GET_ACCOUNTS', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.WRITE_SYNC_SETTINGS', 'android.permission.READ_APP_BADGE', 'me.everything.badger.permission.BADGE_COUNT_READ', 'android.permission.READ_PROFILE', 'com.huawei.android.launcher.permission.WRITE_SETTINGS', 'com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.ACCESS_COARSE_LOCATION', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.android.launcher.permission.UNINSTALL_SHORTCUT', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.REORDER_TASKS', 'com.oppo.launcher.permission.WRITE_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.MANAGE_OWN_CALLS', 'com.sec.android.provider.badge.permission.READ', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.MANAGE_ACCOUNTS']",scam
"['android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.WRITE_SETTINGS', 'android.permission.WAKE_LOCK', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.hardware.camera.autofocus', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.RECORD_AUDIO', 'android.permission.CAMERA', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_TASKS']",scam
"['android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'android.permission.INSTALL_PACKAGES', 'android.permission.WRITE_SETTINGS', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.READ_LOGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.READ_EXTERNAL_STORAGE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.CAMERA', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.READ_PHONE_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.FLASHLIGHT']",scam
"['com.android.launcher.permission.READ_SETTINGS', 'android.permission.CHANGE_NETWORK_STATE', 'com.aliyun.permission.TYID_SERVICE', 'android.permission.ACCESS_FINE_LOCATION', 'cn.gov.pbc.dcep.permission.MIPUSH_RECEIVE', 'cn.gov.pbc.dcep.permission.PUSH_PROVIDER', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.USE_BIOMETRIC', 'android.permission.INTERNET', 'com.htc.launcher.permission.READ_SETTINGS', 'android.permission.REORDER_TASKS', 'oppo.permission.USE_FACE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.NFC', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_COARSE_LOCATION', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'freemme.permission.msa', 'cn.gov.pbc.dcep.permission.PROCESS_PUSH_MSG', 'com.android.launcher.permission.UNINSTALL_SHORTCUT', 'com.yunos.permission.STORAGE_SERVICE', 'android.permission.READ_SETTINGS', 'android.permission.READ_LOGS', 'android.permission.USE_FACERECOGNITION', 'nxp.permission.ACCESS_WALLET_SERVICE', 'com.aliyun.permission.TYID_MGR_SERVICE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.CAMERA', 'com.taobao.permission.UPDATE_CREDENTIALS', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'com.aliyun.permission.STORAGE_SERVICE', 'android.permission.USE_FINGERPRINT', 'android.permission.MANAGE_FINGERPRINT', 'android.permission.BROADCAST_SMS', 'com.yunos.permission.TYID_MGR_SERVICE', 'android.permission.WRITE_SETTINGS', 'cn.org.ifaa.permission.USE_IFAA_MANAGER', 'android.permission.ZTE_HEARTYSERVICE_MANAGEMENT', 'com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.BLUETOOTH', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.FLASHLIGHT', 'com.yunos.permission.TYID_SERVICE', 'android.permission.READ_PROFILE', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.taobao.permission.USE_CREDENTIALS', 'android.permission.GET_TASKS', 'com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA', 'android.permission.FOREGROUND_SERVICE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.alipay.permission.ALIPAY_USE_CREDENTIALS', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_WIFI_STATE', 'com.majeur.launcher.permission.UPDATE_BADGE', 'android.permission.USE_CREDENTIALS', 'android.permission.VIBRATE', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_PHONE_STATE', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.WAKE_LOCK', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.BROADCAST_STICKY', 'com.alipay.permission.ALIPAY_UPDATE_CREDENTIALS', 'android.permission.CALL_PHONE', 'com.samsung.android.authservice.permission.READ_CONTENT_PROVIDER', 'android.permission.MODIFY_AUDIO_SETTINGS']",scam
"['android.permission.ACCESS_WIFI_STATE', 'android.permission.INSTALL_PACKAGES', 'android.permission.WRITE_SETTINGS', 'android.permission.REQUEST_INSTALL_PACKAGES', 'mpywwvju.mohcdhh.mojfsgc_com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.READ_LOGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.CAMERA', 'android.permission.READ_PHONE_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.VIBRATE', 'android.permission.FLASHLIGHT', 'mpywwvju.mohcdhh.mojfsgc_com.vivo.notification.permission.BADGE_ICON', 'mpywwvju.mohcdhh.mojfsgc_com.asus.msa.SupplementaryDID.ACCESS']",scam
"['nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv.permission.PROCESS_PUSH_MSG', 'android.permission.WRITE_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.RECORD_AUDIO', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'android.permission.BROADCAST_PACKAGE_INSTALL', 'android.permission.RESTART_PACKAGES', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.BROADCAST_PACKAGE_REPLACED', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.meizu.flyme.permission.PUSH', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv.permission.PUSH_PROVIDER', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv.push.permission.MESSAGE', 'android.permission.POST_NOTIFICATIONS', 'android.permission.BROADCAST_PACKAGE_ADDED', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv.permission.MIPUSH_RECEIVE', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv.permission.C2D_MESSAGE', 'android.permission.CAMERA', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.meizu.c2dm.permission.RECEIVE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_freemme.permission.msa', 'android.permission.VIBRATE', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.FLASHLIGHT', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.READ_CONTACTS', 'android.permission.BROADCAST_PACKAGE_CHANGED', 'android.permission.GET_TASKS', 'nsdgv.a7689sdgdoat.avabsadgcxvx88xv_com.meizu.flyme.push.permission.RECEIVE']",scam
"['android.permission.READ_MEDIA_IMAGES', 'android.permission.REQUEST_INSTALL_PACKAGES', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INSTALL_PACKAGES', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'com.vivo.notification.permission.BADGE_ICON', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.READ_PHONE_STATE', 'android.permission.CALL_PHONE', 'android.permission.INTERNET']",scam
"['android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'tianf.tfet.hsjl.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'android.permission.CAMERA', 'android.permission.INTERNET']",scam
"['android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'oppo.permission.OPPO_COMPONENT_SAFE', 'android.permission.BROADCAST_PACKAGE_INSTALL', 'com.wy.ttacg.a2.permission.KW_SDK_BROADCAST', 'android.permission.READ_LOGS', 'android.permission.VIBRATE', 'android.permission.CHANGE_NETWORK_STATE', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.QUERY_ALL_PACKAGES', 'com.wy.ttacg.a2.permission.MIPUSH_RECEIVE', 'android.permission.RESTART_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'getui.permission.GetuiService.com.wy.ttacg.a2', 'android.permission.REORDER_TASKS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.BROADCAST_PACKAGE_ADDED', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_CALENDAR', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.PACKAGE_USAGE_STATS', 'android.permission.BROADCAST_PACKAGE_REPLACED', 'android.permission.WRITE_CALENDAR', 'android.permission.ACCESS_NETWORK_STATE', 'com.wy.ttacg.permission.HPUSH_RECEIVE', 'freemme.permission.msa', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.BLUETOOTH_ADMIN', 'android.permission.BROADCAST_PACKAGE_CHANGED', 'android.permission.WAKE_LOCK', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_SETTINGS', 'android.permission.REQUEST_DELETE_PACKAGES', 'com.asus.msa.SupplementaryDID.ACCESS', 'com.wy.ttacg.a2.openadsdk.permission.TT_PANGOLIN', 'android.permission.INTERNET', 'android.permission.BLUETOOTH']",scam
"['android.permission.ACCESS_WIFI_STATE', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.VIBRATE', 'android.permission.READ_LOGS', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.FLASHLIGHT', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_NETWORK_STATE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'freemme.permission.msa', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",scam
"['android.permission.ACCESS_WIFI_STATE', 'com.vivo.notification.permission.BADGE_ICON', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_MEDIA_VISUAL_USER_SELECTED', 'android.permission.VIBRATE', 'android.permission.READ_LOGS', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.FLASHLIGHT', 'android.permission.READ_MEDIA_VIDEO', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_NETWORK_STATE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'freemme.permission.msa', 'com.whzqa.whzqa.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK']",scam
"['android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'com.gswts.shares.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION', 'android.permission.READ_MEDIA_IMAGES', 'android.permission.CAMERA', 'android.permission.INTERNET', 'android.permission.RECORD_AUDIO']",scam
"['android.permission.READ_CONTACTS', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo.permission.PROCESS_PUSH_MSG', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo.permission.PUSH_PROVIDER', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.BROADCAST_PACKAGE_INSTALL', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.meizu.flyme.push.permission.RECEIVE', 'android.permission.VIBRATE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.meizu.c2dm.permission.RECEIVE', 'android.permission.SYSTEM_OVERLAY_WINDOW', 'android.permission.CHANGE_NETWORK_STATE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo.push.permission.MESSAGE', 'android.permission.FLASHLIGHT', 'android.permission.RESTART_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.BROADCAST_PACKAGE_ADDED', 'android.permission.READ_PHONE_STATE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo.permission.C2D_MESSAGE', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.FOREGROUND_SERVICE', 'android.permission.ACCESS_BACKGROUND_LOCATION', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.BROADCAST_PACKAGE_REPLACED', 'android.permission.ACCESS_NETWORK_STATE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.BROADCAST_PACKAGE_CHANGED', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.GET_TASKS', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.meizu.flyme.permission.PUSH', 'android.permission.WRITE_EXTERNAL_STORAGE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo.permission.MIPUSH_RECEIVE', 'clidkndjebn.liliefbgliaoshiduiejiqun.cliebxdo_com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'android.permission.INTERNET', 'android.permission.RECORD_AUDIO', 'android.permission.WAKE_LOCK']",scam
"['android.permission.CHANGE_NETWORK_STATE', 'android.permission.BROADCAST_PACKAGE_ADDED', 'android.permission.ACCESS_FINE_LOCATION', 'vgmhzs.hornpg.mhbbyt_com.majeur.launcher.permission.UPDATE_BADGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.REQUEST_INSTALL_PACKAGES', 'vgmhzs.hornpg.mhbbyt_com.htc.launcher.permission.UPDATE_SHORTCUT', 'vgmhzs.hornpg.mhbbyt_com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE', 'vgmhzs.hornpg.mhbbyt_com.asus.msa.SupplementaryDID.ACCESS', 'android.permission.INTERNET', 'android.permission.READ_SYNC_SETTINGS', 'vgmhzs.hornpg.mhbbyt_com.huawei.android.launcher.permission.READ_SETTINGS', 'android.permission.REORDER_TASKS', 'vgmhzs.hornpg.mhbbyt.permission.MIPUSH_RECEIVE', 'android.permission.BROADCAST_PACKAGE_REPLACED', 'vgmhzs.hornpg.mhbbyt_com.sec.android.provider.badge.permission.READ', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_CONTACTS', 'com.android.launcher.permission.UNINSTALL_SHORTCUT', 'vgmhzs.hornpg.mhbbyt_com.oppo.launcher.permission.WRITE_SETTINGS', 'vgmhzs.hornpg.mhbbyt_com.huawei.android.launcher.permission.WRITE_SETTINGS', 'android.permission.READ_LOGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'vgmhzs.hornpg.mhbbyt_me.everything.badger.permission.BADGE_COUNT_WRITE', 'android.permission.AUTHENTICATE_ACCOUNTS', 'android.permission.CAMERA', 'vgmhzs.hornpg.mhbbyt_com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE', 'vgmhzs.hornpg.mhbbyt_freemme.permission.msa', 'android.permission.USE_FINGERPRINT', 'vgmhzs.hornpg.mhbbyt_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'android.permission.WRITE_SETTINGS', 'vgmhzs.hornpg.mhbbyt_com.htc.launcher.permission.READ_SETTINGS', 'android.permission.BLUETOOTH', 'vgmhzs.hornpg.mhbbyt.permission.MAPS_RECEIVE', 'android.permission.MANAGE_OWN_CALLS', 'vgmhzs.hornpg.mhbbyt_me.everything.badger.permission.BADGE_COUNT_READ', 'android.permission.BROADCAST_PACKAGE_CHANGED', 'android.permission.FLASHLIGHT', 'vgmhzs.hornpg.mhbbyt_com.huawei.android.launcher.permission.CHANGE_BADGE', 'android.permission.READ_PROFILE', 'android.permission.GET_TASKS', 'android.permission.FOREGROUND_SERVICE', 'android.permission.CALL_PHONE', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_APP_BADGE', 'android.permission.VIBRATE', 'vgmhzs.hornpg.mhbbyt_com.anddoes.launcher.permission.UPDATE_COUNT', 'android.permission.WAKE_LOCK', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.MANAGE_ACCOUNTS', 'android.permission.INSTALL_SHORTCUT', 'android.permission.READ_PHONE_STATE', 'vgmhzs.hornpg.mhbbyt_com.google.android.providers.gsf.permission.READ_GSERVICES', 'android.permission.GET_ACCOUNTS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.BROADCAST_PACKAGE_INSTALL', 'vgmhzs.hornpg.mhbbyt_com.sonyericsson.home.permission.BROADCAST_BADGE', 'vgmhzs.hornpg.mhbbyt_com.oppo.launcher.permission.READ_SETTINGS', 'vgmhzs.hornpg.mhbbyt_com.google.android.c2dm.permission.RECEIVE', 'android.permission.WRITE_SYNC_SETTINGS', 'vgmhzs.hornpg.mhbbyt_com.sec.android.provider.badge.permission.WRITE', 'android.permission.MODIFY_AUDIO_SETTINGS']",scam
